Yield_CT,Yield_NT,NT_effect,Latitude,Longitude,Crop,Years_NT,Crop_rotation_CT,Crop_rotation_NT,Soil_cover_CT,Soil_cover_NT,Weed_pest_control_CT,Weed_pest_control_NT,P,E,PB,Tave,Tmax,Tmin,ST
2750.0,3290.0,Yes,53.5,-112.1,barley.spring,8,0,0,0.0,1.0,1.0,1.0,325.9,414.635,-88.735,14.4,22.56687,5.04583,Loam
1460.0,1500.0,Yes,53.5,-112.1,barley.spring,9,0,0,0.0,1.0,1.0,1.0,337.5,391.979,-54.479,13.88,23.73641,3.83438,Loam
19084.0,18621.0,No,-33.67,-70.63,maize,5,0,0,0.0,1.0,1.0,1.0,-42.0,663.037,-705.037,22.61667,27.90005,6.29855,Clay loam
16461.0,17222.0,Yes,-34.67,-71.63,maize,7,0,0,0.0,1.0,1.0,1.0,94.8,777.004,-682.204,21.46667,25.99207,7.18521,Clay loam
12853.0,12848.0,No,-34.67,-71.63,maize,8,0,0,0.0,1.0,1.0,1.0,68.5,810.192,-741.692,21.1,26.84079,6.93742,Clay loam
3236.0,2911.0,No,-33.67,-70.63,wheat.winter,5,0,0,0.0,1.0,1.0,1.0,540.0,605.122,-65.122,18.1875,27.90005,1.79173,Clay loam
4829.0,2894.0,No,-33.67,-70.63,wheat.winter,8,0,0,0.0,1.0,1.0,1.0,453.0,657.866,-204.866,19.9625,28.06268,3.77173,Clay loam
847.0,564.0,No,40.53,-3.33,barley.winter,2,0,0,0.0,0.0,1.0,1.0,122.9000003,439.9924077,-317.092,16.74285732,29.26425781,2.545834203,Sandy loam
3769.0,3350.0,No,40.53,-3.33,barley.winter,3,0,0,0.0,0.0,1.0,1.0,271.5,442.6081696,-171.108,16.07142857,30.1945109,1.866966642,Sandy loam
4830.0,4576.0,No,40.53,-3.33,barley.winter,4,0,0,0.0,0.0,1.0,1.0,336.1000063,437.3847446,-101.285,16.60000004,25.59970907,3.479106042,Sandy loam
4795.0,3999.0,No,40.53,-3.33,barley.winter,4,0,0,0.0,0.0,1.0,1.0,336.1000063,437.3847446,-101.285,16.60000004,25.59970907,3.479106042,Sandy loam
3312.0,2205.0,No,40.53,-3.33,barley.winter,4,0,0,0.0,0.0,1.0,1.0,336.1000063,437.3847446,-101.285,16.60000004,25.59970907,3.479106042,Sandy loam
4000.0,3400.0,No,11.13,8.25,maize,2,0,0,0.0,0.0,1.0,1.0,770.2,383.654,386.546,25.25,31.94111,20.4653,Loam
4100.0,3300.0,No,11.13,8.25,maize,2,0,0,0.0,1.0,1.0,1.0,770.2,383.654,386.546,25.25,31.94111,20.4653,Loam
3900.0,3000.0,No,11.13,8.25,maize,3,0,0,0.0,1.0,1.0,1.0,677.9,381.057,296.843,25.825,34.06507,20.07154,Loam
3900.0,2800.0,No,11.13,8.25,maize,3,0,0,0.0,0.0,1.0,1.0,677.9,381.057,296.843,25.825,34.06507,20.07154,Loam
2200.0,2300.0,Yes,11.13,8.25,maize,4,0,0,0.0,1.0,1.0,1.0,629.3,427.89,201.41,25.875,33.04975,20.35808,Loam
2200.0,1900.0,No,11.13,8.25,maize,4,0,0,0.0,0.0,1.0,1.0,629.3,427.89,201.41,25.875,33.04975,20.35808,Loam
4470.0,4930.0,Yes,52.44,-111.78,barley.spring,1,0,0,0.0,1.0,1.0,1.0,331.0,434.608,-103.608,13.5,24.23343,5.19781,Loam
2510.0,2550.0,Yes,52.44,-111.78,barley.spring,2,0,0,0.0,1.0,1.0,1.0,318.9,418.873,-99.973,13.32,25.1021,3.52934,Loam
5250.0,5080.0,No,52.44,-111.78,barley.spring,3,0,0,0.0,1.0,1.0,1.0,321.2,420.521,-99.321,13.42,23.14965,4.21299,Loam
4300.0,4650.0,Yes,52.44,-111.78,barley.spring,4,0,0,0.0,1.0,1.0,1.0,346.3,420.089,-73.789,13.4,25.67093,4.5817,Loam
3300.0,3180.0,No,53.9,-110.9,barley.spring,1,0,0,0.0,1.0,1.0,1.0,337.4,410.182,-72.782,14.56,22.69885,4.30127,Loam
3200.0,2780.0,No,53.9,-110.9,barley.spring,2,0,0,0.0,1.0,1.0,1.0,330.3,391.525,-61.225,13.92,23.93224,3.10703,Loam
2460.0,2990.0,Yes,53.9,-110.9,barley.spring,4,0,0,0.0,1.0,1.0,1.0,179.9,407.662,-227.762,14.54,26.40177,4.01401,Loam
3950.0,3960.0,Yes,53.76,-111.98,barley.spring,1,0,0,0.0,1.0,1.0,1.0,307.8,402.374,-94.574,14.34,22.34895,4.88977,Loam
4470.0,4080.0,No,53.76,-111.98,barley.spring,2,0,0,0.0,1.0,1.0,1.0,359.1,384.988,-25.888,13.82,23.5894,3.88813,Loam
2730.0,3640.0,Yes,53.76,-111.98,barley.spring,3,0,0,0.0,1.0,1.0,1.0,252.2,398.989,-146.789,14.08,22.76496,4.59744,Loam
3650.0,3300.0,No,53.76,-111.98,barley.spring,4,0,0,0.0,1.0,1.0,1.0,221.0,405.599,-184.599,14.52,25.76532,4.6716,Loam
4510.0,4730.0,Yes,54.85,-112.34,barley.spring,1,0,0,0.0,1.0,1.0,1.0,299.8,393.013,-93.213,14.36,21.30852,5.03223,Clay loam
4480.0,3810.0,No,54.85,-112.34,barley.spring,2,0,0,0.0,1.0,1.0,1.0,308.9,378.291,-69.391,14.0,23.14249,3.79957,Clay loam
3130.0,3600.0,Yes,54.85,-112.34,barley.spring,3,0,0,0.0,1.0,1.0,1.0,204.2,403.037,-198.837,14.44,22.32205,4.5237,Clay loam
1830.0,2440.0,Yes,54.85,-112.34,barley.spring,4,0,0,0.0,1.0,1.0,1.0,182.2,399.605,-217.405,14.58,24.84522,4.2234,Clay loam
3560.0,3870.0,Yes,52.83,-110.86,barley.spring,1,0,0,0.0,1.0,1.0,1.0,275.5,426.367,-150.867,15.14,24.22946,4.52818,Loam
3310.0,3750.0,Yes,52.83,-110.86,barley.spring,2,0,0,0.0,1.0,1.0,1.0,279.3,403.942,-124.642,14.56,24.87978,2.89309,Loam
5130.0,5500.0,Yes,52.83,-110.86,barley.spring,3,0,0,0.0,1.0,1.0,1.0,258.0,402.079,-144.079,14.6,22.49013,3.4152,Loam
4930.0,5240.0,Yes,52.83,-110.86,barley.spring,4,0,0,0.0,1.0,1.0,1.0,248.6,405.864,-157.264,15.12,26.13615,3.98115,Loam
962.0,869.0,No,50.38,-108.0,wheat.spring,7,0,0,0.0,1.0,1.0,1.0,213.699996,405.5630162,-191.863,16.01999989,25.14972738,5.692740377,Loam
425.0,383.0,No,50.38,-108.0,wheat.spring,8,0,0,0.0,1.0,1.0,1.0,184.4999981,446.5288669,-262.029,17.41999989,28.43632813,4.352996318,Loam
1143.0,1269.0,Yes,50.38,-108.0,wheat.spring,9,0,0,0.0,1.0,1.0,1.0,359.3999977,413.4693584,-54.069,15.53999996,27.34607918,4.048872917,Loam
528.0,605.0,Yes,50.38,-108.0,wheat.spring,10,0,0,0.0,1.0,1.0,1.0,209.7999959,412.9209552,-203.121,15.85999985,25.39266082,3.486356674,Loam
2122.0,2252.0,Yes,50.38,-108.0,wheat.spring,13,0,0,0.0,1.0,1.0,1.0,352.4999981,383.9509712,-31.451,13.83999996,21.95050639,3.133978017,Loam
1399.0,1600.0,Yes,50.29,-107.79,wheat.spring,7,0,0,0.0,1.0,1.0,1.0,213.699996,405.5630162,-191.863,16.01999989,25.14972738,5.692740377,Loam
532.0,653.0,Yes,50.29,-107.79,wheat.spring,8,0,0,0.0,1.0,1.0,1.0,184.4999981,446.5288669,-262.029,17.41999989,28.43632813,4.352996318,Loam
2258.0,2580.0,Yes,50.29,-107.79,wheat.spring,9,0,0,0.0,1.0,1.0,1.0,359.3999977,413.4693584,-54.069,15.53999996,27.34607918,4.048872917,Loam
2485.0,2612.0,Yes,50.29,-107.79,wheat.spring,10,0,0,0.0,1.0,1.0,1.0,209.7999959,412.9209552,-203.121,15.85999985,25.39266082,3.486356674,Loam
2430.0,2459.0,Yes,50.29,-107.79,wheat.spring,13,0,0,0.0,1.0,1.0,1.0,352.4999981,383.9509712,-31.451,13.83999996,21.95050639,3.133978017,Loam
2425.0,2447.0,Yes,50.29,-107.79,wheat.spring,7,0,0,0.0,1.0,1.0,1.0,213.699996,405.5630162,-191.863,16.01999989,25.14972738,5.692740377,Loam
1448.0,1661.0,Yes,50.29,-107.79,wheat.spring,8,0,0,0.0,1.0,1.0,1.0,184.4999981,446.5288669,-262.029,17.41999989,28.43632813,4.352996318,Loam
2555.0,2271.0,No,50.29,-107.79,wheat.spring,9,0,0,0.0,1.0,1.0,1.0,359.3999977,413.4693584,-54.069,15.53999996,27.34607918,4.048872917,Loam
2957.0,2883.0,No,50.29,-107.79,wheat.spring,10,0,0,0.0,1.0,1.0,1.0,209.7999959,412.9209552,-203.121,15.85999985,25.39266082,3.486356674,Loam
3273.0,2839.0,No,50.29,-107.79,wheat.spring,13,0,0,0.0,1.0,1.0,1.0,352.4999981,383.9509712,-31.451,13.83999996,21.95050639,3.133978017,Loam
1663.0,2277.0,Yes,50.6,-107.81,wheat.spring,9,0,0,0.0,1.0,1.0,1.0,359.3999977,413.4693584,-54.069,15.53999996,27.34607918,4.048872917,Loam
2159.0,2385.0,Yes,50.6,-107.81,wheat.spring,10,0,0,0.0,1.0,1.0,1.0,209.7999959,412.9209552,-203.121,15.85999985,25.39266082,3.486356674,Loam
3317.0,3552.0,Yes,50.6,-107.81,wheat.spring,10,0,0,0.0,1.0,1.0,1.0,209.7999959,412.9209552,-203.121,15.85999985,25.39266082,3.486356674,Loam
2782.0,2758.0,No,50.6,-107.81,wheat.spring,13,0,0,0.0,1.0,1.0,1.0,352.4999981,383.9509712,-31.451,13.83999996,21.95050639,3.133978017,Loam
3738.0,3051.0,No,50.6,-107.81,wheat.spring,13,0,0,0.0,1.0,1.0,1.0,352.4999981,383.9509712,-31.451,13.83999996,21.95050639,3.133978017,Loam
2059.0,2285.0,Yes,50.29,-107.79,wheat.spring,10,0,0,0.0,1.0,1.0,1.0,209.7999959,412.9209552,-203.121,15.85999985,25.39266082,3.486356674,Loam
2625.0,2401.0,No,50.29,-107.79,wheat.spring,10,0,0,0.0,1.0,1.0,1.0,209.7999959,412.9209552,-203.121,15.85999985,25.39266082,3.486356674,Loam
2065.0,1746.0,No,50.29,-107.79,wheat.spring,9,0,0,0.0,1.0,1.0,1.0,359.3999977,413.4693584,-54.069,15.53999996,27.34607918,4.048872917,Loam
2302.0,1767.0,No,50.29,-107.79,wheat.spring,9,0,0,0.0,1.0,1.0,1.0,359.3999977,413.4693584,-54.069,15.53999996,27.34607918,4.048872917,Loam
2014.0,2285.0,Yes,50.29,-107.79,wheat.spring,10,0,0,0.0,1.0,1.0,1.0,209.7999959,412.9209552,-203.121,15.85999985,25.39266082,3.486356674,Loam
2321.0,2401.0,Yes,50.29,-107.79,wheat.spring,10,0,0,0.0,1.0,1.0,1.0,209.7999959,412.9209552,-203.121,15.85999985,25.39266082,3.486356674,Loam
2121.0,1746.0,No,50.29,-107.79,wheat.spring,9,0,0,0.0,1.0,1.0,1.0,359.3999977,413.4693584,-54.069,15.53999996,27.34607918,4.048872917,Loam
2249.0,1767.0,No,50.29,-107.79,wheat.spring,9,0,0,0.0,1.0,1.0,1.0,359.3999977,413.4693584,-54.069,15.53999996,27.34607918,4.048872917,Loam
1937.0,2285.0,Yes,50.29,-107.79,wheat.spring,10,0,0,0.0,1.0,1.0,1.0,209.7999959,412.9209552,-203.121,15.85999985,25.39266082,3.486356674,Loam
2480.0,2401.0,No,50.29,-107.79,wheat.spring,10,0,0,0.0,1.0,1.0,1.0,209.7999959,412.9209552,-203.121,15.85999985,25.39266082,3.486356674,Loam
1762.0,1746.0,No,50.29,-107.79,wheat.spring,9,0,0,0.0,1.0,1.0,1.0,359.3999977,413.4693584,-54.069,15.53999996,27.34607918,4.048872917,Loam
1963.0,1767.0,No,50.29,-107.79,wheat.spring,9,0,0,0.0,1.0,1.0,1.0,359.3999977,413.4693584,-54.069,15.53999996,27.34607918,4.048872917,Loam
2463.0,3482.0,Yes,37.77,-4.52,wheat.spring,22,0,0,,,1.0,1.0,49.00000763,504.3515359,-455.352,22.01999989,36.7072242,10.79467672,Clay loam
3296.0,3748.0,Yes,37.77,-4.52,wheat.spring,22,0,0,,,1.0,1.0,49.00000763,504.3515359,-455.352,22.01999989,36.7072242,10.79467672,Clay loam
1859.0,2066.0,Yes,37.77,-4.52,wheat.spring,22,0,0,,,1.0,1.0,49.00000763,504.3515359,-455.352,22.01999989,36.7072242,10.79467672,Clay loam
3926.0,4698.0,Yes,37.77,-4.52,wheat.spring,22,0,0,,,1.0,1.0,49.00000763,504.3515359,-455.352,22.01999989,36.7072242,10.79467672,Clay loam
5216.0,4571.0,No,37.77,-4.52,wheat.spring,22,0,0,,,1.0,1.0,49.00000763,504.3515359,-455.352,22.01999989,36.7072242,10.79467672,Clay loam
6437.0,8486.0,Yes,37.77,-4.52,wheat.spring,22,0,0,,,1.0,1.0,49.00000763,504.3515359,-455.352,22.01999989,36.7072242,10.79467672,Clay loam
8516.0,9339.0,Yes,37.77,-4.52,wheat.spring,22,0,0,,,1.0,1.0,49.00000763,504.3515359,-455.352,22.01999989,36.7072242,10.79467672,Clay loam
4885.0,5111.0,Yes,37.77,-4.52,wheat.spring,22,0,0,,,1.0,1.0,49.00000763,504.3515359,-455.352,22.01999989,36.7072242,10.79467672,Clay loam
13643.0,11619.0,No,37.77,-4.52,wheat.spring,22,0,0,,,1.0,1.0,49.00000763,504.3515359,-455.352,22.01999989,36.7072242,10.79467672,Clay loam
10002.0,11759.0,Yes,37.77,-4.52,wheat.spring,22,0,0,,,1.0,1.0,49.00000763,504.3515359,-455.352,22.01999989,36.7072242,10.79467672,Clay loam
7060.0,6230.0,No,45.3,-73.35,maize,2,0,0,0.0,1.0,1.0,1.0,544.1,464.395,79.705,15.25,26.45092,2.04168,Loam
6890.0,6530.0,No,45.3,-73.35,maize,3,0,0,0.0,1.0,1.0,1.0,505.4,480.751,24.649,15.7,26.63531,3.68543,Loam
5810.0,5110.0,No,45.3,-73.35,maize,5,0,0,0.0,1.0,1.0,1.0,556.9,471.576,85.324,15.75,26.07689,2.89739,Loam
6790.0,6590.0,No,45.3,-73.35,maize,7,0,0,0.0,1.0,1.0,1.0,516.0,477.15,38.85,16.68333,25.61568,4.57945,Loam
6010.0,4720.0,No,45.3,-73.35,maize,9,0,0,0.0,1.0,1.0,1.0,521.4,443.414,77.986,15.08333,24.47484,3.65757,Loam
6160.0,6400.0,Yes,45.3,-73.35,maize,11,0,0,0.0,1.0,1.0,1.0,572.1,492.007,80.093,15.98333,27.16554,1.73544,Loam
8310.0,6260.0,No,45.3,-73.35,maize,13,0,0,0.0,1.0,1.0,1.0,469.9,482.423,-12.523,15.76667,25.6944,2.79841,Loam
5670.0,4960.0,No,45.3,-73.35,maize,15,0,0,0.0,1.0,1.0,1.0,693.3,442.599,250.701,16.0,27.34721,3.20236,Loam
5380.0,5350.0,No,45.3,-73.35,maize,17,0,0,0.0,1.0,1.0,1.0,496.7,470.881,25.819,15.56667,25.88014,2.41145,Loam
6290.0,6220.0,No,45.3,-73.35,maize,19,0,0,0.0,1.0,1.0,1.0,607.2,489.224,117.976,16.5,27.63915,3.76492,Loam
3730.0,3360.0,No,45.3,-73.35,soybean,4,0,0,0.0,1.0,1.0,1.0,517.2,426.136,91.064,17.14,27.26004,6.13498,Loam
3200.0,2440.0,No,45.3,-73.35,soybean,6,0,0,0.0,1.0,1.0,1.0,399.1,391.985,7.115,15.96,26.11125,1.7455,Loam
2800.0,2880.0,Yes,45.3,-73.35,soybean,8,0,0,0.0,1.0,1.0,1.0,492.2,401.839,90.361,17.1,27.20437,2.04433,Loam
1040.0,1060.0,Yes,45.3,-73.35,soybean,10,0,0,0.0,1.0,1.0,1.0,363.7,405.46,-41.76,17.44,28.03758,4.98223,Loam
3120.0,2560.0,No,45.3,-73.35,soybean,12,0,0,0.0,1.0,1.0,1.0,535.3,402.78,132.52,16.84,25.99166,2.8238,Loam
2980.0,2730.0,No,45.3,-73.35,soybean,14,0,0,0.0,1.0,1.0,1.0,660.7,419.003,241.697,18.08,26.90974,5.71532,Loam
1990.0,1390.0,No,45.3,-73.35,soybean,16,0,0,0.0,1.0,1.0,1.0,442.3,409.818,32.482,17.18,25.33835,5.88931,Loam
1310.0,1060.0,No,24.5,79.97,rice,1,0,0,,,1.0,1.0,815.9,395.873,420.027,27.44,33.84054,15.54516,Clay loam
2260.0,1840.0,No,24.5,79.97,rice,2,0,0,,,1.0,1.0,753.5,400.352,353.148,27.14,32.73613,13.35217,Clay loam
2350.0,2940.0,Yes,24.5,79.97,rice,3,0,0,,,1.0,1.0,859.7,408.137,451.563,27.48,33.43478,14.53244,Clay loam
3800.0,3720.0,No,24.5,79.97,wheat.winter,2,0,0,,,1.0,1.0,66.0,417.614,-351.614,27.64,34.61042,9.75421,Clay loam
1820.0,1690.0,No,26.4,89.38,wheat.winter,4,0,0,0.0,0.0,1.0,1.0,397.7,436.627,-38.927,26.38,30.57489,11.72483,Loam
3290.0,3120.0,No,26.4,89.38,wheat.winter,4,0,0,0.0,0.0,1.0,1.0,397.7,436.627,-38.927,26.38,30.57489,11.72483,Loam
3920.0,3660.0,No,26.4,89.38,wheat.winter,4,0,0,0.0,0.0,1.0,1.0,397.7,436.627,-38.927,26.38,30.57489,11.72483,Loam
3010.0,2920.0,No,26.4,89.38,wheat.winter,4,0,0,0.0,0.0,1.0,1.0,397.7,436.627,-38.927,26.38,30.57489,11.72483,Loam
4830.0,4660.0,No,26.4,89.38,wheat.winter,4,0,0,0.0,0.0,1.0,1.0,397.7,436.627,-38.927,26.38,30.57489,11.72483,Loam
8140.0,7740.0,No,26.4,89.38,wheat.winter,4,0,0,0.0,0.0,1.0,1.0,397.7,436.627,-38.927,26.38,30.57489,11.72483,Loam
9420.0,8460.0,No,26.4,89.38,wheat.winter,4,0,0,0.0,0.0,1.0,1.0,397.7,436.627,-38.927,26.38,30.57489,11.72483,Loam
8580.0,7940.0,No,26.4,89.38,wheat.winter,4,0,0,0.0,0.0,1.0,1.0,397.7,436.627,-38.927,26.38,30.57489,11.72483,Loam
7480.0,5980.0,No,18.68,-99.13,maize,4,0,0,1.0,1.0,1.0,1.0,1311.8,781.084,530.716,24.01429,34.7436,17.98539,Sandy loam
306.0,1348.0,Yes,41.8,1.12,barley.winter,10,0,0,0.0,1.0,1.0,1.0,97.59999609,488.166691,-390.567,15.91428586,29.54895426,-1.78894326,Loam
490.0,1653.0,Yes,41.8,1.12,barley.winter,10,0,0,0.0,1.0,1.0,1.0,97.59999609,488.166691,-390.567,15.91428586,29.54895426,-1.78894326,Loam
669.0,1964.0,Yes,41.8,1.12,barley.winter,10,0,0,0.0,1.0,1.0,1.0,97.59999609,488.166691,-390.567,15.91428586,29.54895426,-1.78894326,Loam
443.0,2091.0,Yes,41.8,1.12,barley.winter,11,0,0,0.0,1.0,1.0,1.0,96.70000219,475.7602636,-379.06,15.81428582,28.31943156,1.13336477,Loam
708.0,2521.0,Yes,41.8,1.12,barley.winter,11,0,0,0.0,1.0,1.0,1.0,96.70000219,475.7602636,-379.06,15.81428582,28.31943156,1.13336477,Loam
638.0,1563.0,Yes,41.8,1.12,barley.winter,11,0,0,0.0,1.0,1.0,1.0,96.70000219,475.7602636,-379.06,15.81428582,28.31943156,1.13336477,Loam
3529.0,4415.0,Yes,41.8,1.12,barley.winter,13,0,0,0.0,1.0,1.0,1.0,261.5000033,488.6861172,-227.186,16.17142841,29.99066772,1.438576852,Loam
3434.0,4195.0,Yes,41.8,1.12,barley.winter,13,0,0,0.0,1.0,1.0,1.0,261.5000033,488.6861172,-227.186,16.17142841,29.99066772,1.438576852,Loam
3646.0,2970.0,No,41.8,1.12,barley.winter,13,0,0,0.0,1.0,1.0,1.0,261.5000033,488.6861172,-227.186,16.17142841,29.99066772,1.438576852,Loam
3096.0,3578.0,Yes,41.73,-0.77,barley.winter,12,0,0,,,1.0,1.0,270.7000065,428.4503386,-157.75,12.11428566,27.13240153,-4.549663421,Loam
1475.0,1242.0,No,41.73,-0.77,barley.winter,11,0,0,,,1.0,1.0,159.5999978,444.4546566,-284.855,13.48571457,29.51139933,2.189017568,Loam
1409.0,902.0,No,41.73,-0.77,barley.winter,11,0,0,,,1.0,1.0,159.5999978,444.4546566,-284.855,13.48571457,29.51139933,2.189017568,Loam
2599.0,1386.0,No,41.73,-0.77,barley.winter,12,0,0,,,1.0,1.0,270.7000065,428.4503386,-157.75,12.11428566,27.13240153,-4.549663421,Loam
4594.0,5092.0,Yes,45.37,-75.72,maize,12,0,0,,,1.0,1.0,442.0,468.351,-26.351,16.7,28.28293,5.07566,Clay loam
5731.0,5339.0,No,45.37,-75.72,maize,13,0,0,,,1.0,1.0,520.2,475.627,44.573,15.7,27.46194,1.59899,Clay loam
5980.0,4660.0,No,45.37,-75.72,maize,14,0,0,,,1.0,1.0,569.9,465.657,104.243,16.06667,26.2323,2.87614,Clay loam
9675.0,8718.0,No,45.37,-75.72,maize,15,0,0,,,1.0,1.0,505.0,449.402,55.598,15.61667,25.85472,3.73618,Clay loam
8112.0,6508.0,No,45.37,-75.72,maize,16,0,0,,,1.0,1.0,516.8,488.692,28.108,17.01667,27.47704,5.37027,Clay loam
8183.0,6826.0,No,45.37,-75.72,maize,17,0,0,,,1.0,1.0,677.9,443.33,234.57,15.86667,27.61564,3.09557,Clay loam
10741.0,7500.0,No,45.37,-75.72,maize,18,0,0,,,1.0,1.0,465.3,492.183,-26.883,16.4,25.75909,5.55982,Clay loam
7670.0,4612.0,No,45.37,-75.72,maize,19,0,0,,,1.0,1.0,516.3,448.389,67.911,15.46667,25.3593,2.61062,Clay loam
9675.0,7211.0,No,45.37,-75.72,maize,20,0,0,,,1.0,1.0,566.5,430.596,135.904,14.9,25.05208,2.83079,Clay loam
8858.0,6068.0,No,45.37,-75.72,maize,21,0,0,,,1.0,1.0,588.2,459.659,128.541,16.5,28.01735,3.45621,Clay loam
9604.0,6707.0,No,45.37,-75.72,maize,22,0,0,,,1.0,1.0,458.7,466.789,-8.089,17.01667,27.28399,4.96371,Clay loam
3457.0,4888.0,Yes,45.37,-75.72,maize,23,0,0,,,1.0,1.0,412.5,490.044,-77.544,17.03333,29.56315,4.00415,Clay loam
12447.0,10657.0,No,45.37,-75.72,maize,24,0,0,,,1.0,1.0,512.9,458.988,53.912,16.05,27.06917,4.05366,Clay loam
10457.0,6023.0,No,45.37,-75.72,maize,25,0,0,,,1.0,1.0,592.3,445.121,147.179,16.13333,25.28544,5.12498,Clay loam
11168.0,9085.0,No,45.37,-75.72,maize,26,0,0,,,1.0,1.0,477.7,486.264,-8.564,16.55,26.78852,1.95296,Clay loam
4807.0,4380.0,No,45.37,-75.72,maize,12,0,0,,,1.0,1.0,442.0,468.351,-26.351,16.7,28.28293,5.07566,Clay loam
7898.0,6550.0,No,45.37,-75.72,maize,13,1,1,,,1.0,1.0,520.2,475.627,44.573,15.7,27.46194,1.59899,Clay loam
7685.0,4731.0,No,45.37,-75.72,maize,14,1,1,,,1.0,1.0,569.9,465.657,104.243,16.06667,26.2323,2.87614,Clay loam
9924.0,9324.0,No,45.37,-75.72,maize,15,1,1,,,1.0,1.0,505.0,449.402,55.598,15.61667,25.85472,3.73618,Clay loam
7792.0,6294.0,No,45.37,-75.72,maize,16,1,1,,,1.0,1.0,516.8,488.692,28.108,17.01667,27.47704,5.37027,Clay loam
9640.0,7645.0,No,45.37,-75.72,maize,17,1,1,,,1.0,1.0,677.9,443.33,234.57,15.86667,27.61564,3.09557,Clay loam
11452.0,7856.0,No,45.37,-75.72,maize,18,1,1,,,1.0,1.0,465.3,492.183,-26.883,16.4,25.75909,5.55982,Clay loam
8929.0,7284.0,No,45.37,-75.72,maize,19,1,1,,,1.0,1.0,516.3,448.389,67.911,15.46667,25.3593,2.61062,Clay loam
10954.0,8707.0,No,45.37,-75.72,maize,20,1,1,,,1.0,1.0,566.5,430.596,135.904,14.9,25.05208,2.83079,Clay loam
10031.0,6781.0,No,45.37,-75.72,maize,21,1,1,,,1.0,1.0,588.2,459.659,128.541,16.5,28.01735,3.45621,Clay loam
10599.0,9201.0,No,45.37,-75.72,maize,22,1,1,,,1.0,1.0,458.7,466.789,-8.089,17.01667,27.28399,4.96371,Clay loam
6406.0,5779.0,No,45.37,-75.72,maize,23,1,1,,,1.0,1.0,412.5,490.044,-77.544,17.03333,29.56315,4.00415,Clay loam
13335.0,11761.0,No,45.37,-75.72,maize,24,1,1,,,1.0,1.0,512.9,458.988,53.912,16.05,27.06917,4.05366,Clay loam
10386.0,6949.0,No,45.37,-75.72,maize,25,1,1,,,1.0,1.0,592.3,445.121,147.179,16.13333,25.28544,5.12498,Clay loam
12447.0,8515.0,No,45.37,-75.72,maize,26,1,1,,,1.0,1.0,477.7,486.264,-8.564,16.55,26.78852,1.95296,Clay loam
5234.0,4879.0,No,45.37,-75.72,maize,12,1,1,,,1.0,1.0,442.0,468.351,-26.351,16.7,28.28293,5.07566,Clay loam
8254.0,6835.0,No,45.37,-75.72,maize,13,1,1,,,1.0,1.0,520.2,475.627,44.573,15.7,27.46194,1.59899,Clay loam
6904.0,4981.0,No,45.37,-75.72,maize,14,1,1,,,1.0,1.0,569.9,465.657,104.243,16.06667,26.2323,2.87614,Clay loam
9959.0,9075.0,No,45.37,-75.72,maize,15,1,1,,,1.0,1.0,505.0,449.402,55.598,15.61667,25.85472,3.73618,Clay loam
8822.0,6365.0,No,45.37,-75.72,maize,16,1,1,,,1.0,1.0,516.8,488.692,28.108,17.01667,27.47704,5.37027,Clay loam
8893.0,6684.0,No,45.37,-75.72,maize,17,1,1,,,1.0,1.0,677.9,443.33,234.57,15.86667,27.61564,3.09557,Clay loam
11310.0,7180.0,No,45.37,-75.72,maize,18,1,1,,,1.0,1.0,465.3,492.183,-26.883,16.4,25.75909,5.55982,Clay loam
8929.0,6964.0,No,45.37,-75.72,maize,19,1,1,,,1.0,1.0,516.3,448.389,67.911,15.46667,25.3593,2.61062,Clay loam
10741.0,7424.0,No,45.37,-75.72,maize,20,1,1,,,1.0,1.0,566.5,430.596,135.904,14.9,25.05208,2.83079,Clay loam
10528.0,6460.0,No,45.37,-75.72,maize,21,1,1,,,1.0,1.0,588.2,459.659,128.541,16.5,28.01735,3.45621,Clay loam
10137.0,8275.0,No,45.37,-75.72,maize,22,1,1,,,1.0,1.0,458.7,466.789,-8.089,17.01667,27.28399,4.96371,Clay loam
5909.0,6028.0,Yes,45.37,-75.72,maize,23,1,1,,,1.0,1.0,412.5,490.044,-77.544,17.03333,29.56315,4.00415,Clay loam
13904.0,9873.0,No,45.37,-75.72,maize,24,1,1,,,1.0,1.0,512.9,458.988,53.912,16.05,27.06917,4.05366,Clay loam
13228.0,6237.0,No,45.37,-75.72,maize,25,1,1,,,1.0,1.0,592.3,445.121,147.179,16.13333,25.28544,5.12498,Clay loam
12589.0,8408.0,No,45.37,-75.72,maize,26,1,1,,,1.0,1.0,477.7,486.264,-8.564,16.55,26.78852,1.95296,Clay loam
1548.0,990.0,No,45.37,-75.72,soybean,12,0,0,,,1.0,1.0,371.9,383.272,-11.372,17.16,28.28293,5.07566,Clay loam
3731.0,3490.0,No,45.37,-75.72,soybean,13,0,0,,,1.0,1.0,422.5,397.046,25.454,16.66,27.46194,1.59899,Clay loam
2741.0,2893.0,Yes,45.37,-75.72,soybean,14,0,0,,,1.0,1.0,442.3,383.608,58.692,16.72,26.2323,2.87614,Clay loam
2221.0,2500.0,Yes,45.37,-75.72,soybean,15,0,0,,,1.0,1.0,425.8,363.247,62.553,16.14,25.85472,3.73618,Clay loam
